,text,weekday,month,day,hour,has_hashtag,has_url,fav_count,is_reply,retweet_count,followers,following,user,screen_name,tweetos
1515,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Tue,Aug,06,17,0,1,0,0,0,18,98,سحاب ' كود خصم ايهيرب APY0079🏺,zezo1___,other
1516,كود خصم من هنقرستيشن 20% 5d9kff,Tue,Aug,06,17,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
1517,كود خصم للمستخدمين الجدد هنقرستيشن يرجعلك بالمحفظه 20 ريال وتوصيل مجاني لبعض المطاعم وعروض مميزه ✨✨ ✨ هن…,Tue,Aug,06,17,0,1,0,0,0,19,38,كود هنقرستيشن ✨ ( W987AY8@ )✨,re14u,other
1518,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Tue,Aug,06,17,0,1,0,0,0,11,46,جمانة,kn_t20,other
1519,كود كوبون خصم ترويجي بقيمة ٢٠٪؜ من هنقرستيشن hungerstation 🍔🍔👇👇 287zn45 287zn45,Tue,Aug,06,17,0,0,0,0,0,22,1,hungerash,hungerash,other
1520,كود هنقرستيشن للأرقام الجديده، يعني لأول طلب لك الرمز هو(w89a3jq، يوضع بخانة الرمز الترويجي وليس الكوبون ورح يرجع…,Tue,Aug,06,17,0,1,0,0,0,1205,3537,كود ،كوبون خصم ايهرب (APY0079) هنقرستيشن,ngwfv,other
1521,كود خصم هنقرستيشن 🤩💙🤩 tmbtr3,Tue,Aug,06,17,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
1522,كود هنقرستيشن للارقام الجديده اللي ماسبق وطلبت من قبل يرجعلك ٢٠ ريال، الكود هو (trd59f يستخدم عند خانة الرمز الترو…,Tue,Aug,06,17,0,1,0,0,0,0,6,لورا، كود خصم هنقرستيشن,Lou6ra4,other
1523,لطلبات المطاعم كود كوبون خصم هنقرستيشن wjs9lkg في خانة الرمز الترويجي استغلوه قبل ينتهي و يرجع لك جزء من رصييدك,Tue,Aug,06,17,0,0,0,0,0,5,22,H🍔,foodgoods99,other
1524,هنقرستيشن,Tue,Aug,06,17,0,0,1,1,0,2314,1461,خُـللود,8vcv1,@ii2iiy
1525,طب ولو كان هنقرستيشن يستعبط ويلطعك ساعتين ولا حتى يكنسلك الطلب وولا يمديك تكنسلو ؟,Tue,Aug,06,17,0,0,0,1,0,173,1228,MaK The Gentlehippo,MaLeK_MF,@HungerStation
1526,هنقرستيشن الله بدون م اشوف الكيبورد♥️✔️,Tue,Aug,06,17,0,0,1,1,0,278,432,إيلانّ,uniii133,@ii2iiy
1527,السلام عليكم عندي تطبيق مندوب هنقرستيشن ماعايز يشتغل,Tue,Aug,06,17,0,0,0,1,0,0,37,Aminatif,Aminatif10,@Sahab00700
1528,كوبون خصم هنقرستيشن هذا الرمز الترويجي تقدر تستفيد منه على هنقرستيشن ويجيك ( 20 ريال رصيد ب…,Tue,Aug,06,17,1,1,0,0,0,0,0,كود خصم هنقرستيشن,bdf50067474,@#هنقرستيشن_كود.
1529,توصيل بلآش 😍😲 واكل من الكوفي المفضل وفوق هذا عندك كود خصم وكوبون ترويجي راح يرجعلك بالمحفظة 30 ريال عند طلبك لاول م…,Tue,Aug,06,17,0,1,0,0,0,90,267,كود هنقرستيشن ‏{W987AY8@},2JHH66E6,other
1530,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20 ريال ب أستخدام رمز (7mlfwb عند خانة الرمز الترويجي كما…,Tue,Aug,06,17,0,1,0,0,0,38,60,ريم كود خصم ايهيرب APY0079 [ هنقرستيشن ],BhZ1_,other
1531,كوبون خصم هنقرستيشن هذا الرمز الترويجي تقدر تستفيد منه على هنقرستيشن ويجيك ( 20 ريال رصيد ب…,Tue,Aug,06,17,1,1,0,0,0,0,0,كود خصم هنقرستيشن,lklk31607630,@#هنقرستيشن_كود.
1532,كود كوبون خصم هنقرستيشن عند طلبك الاول 🥳 tmbtr3,Tue,Aug,06,17,0,0,0,0,0,0,0,hungersaad,hungersaad,other
1533,كود خصم من هنقرستيشن 20% 5d9kff,Tue,Aug,06,17,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
1534,كود كوبون خصم ترويجي ل هنقرستيشن hungerstation 🍔🍔👇👇 287zn45 287zn45,Tue,Aug,06,17,0,0,0,0,0,22,1,hungerash,hungerash,other
1535,✨ كود هنقرستيشن للأرقام الجديده اللي ماطلبت من قبل استخدمو خانة الرمز الترويجي بالاضافه الى كود(م…,Tue,Aug,06,17,0,1,0,0,0,52,135,كود خصم هنقرستيشن ‏(W987AY8@),WGRQKJD,other
1536,رمز كود كوبون خصم خاص من هنقرستيشن لطلب ⁦cmgq68,Tue,Aug,06,17,0,0,0,0,0,6,0,كوبون خصم نمشي,namshii213,other
1537,كود هنقرستيشن للأرقام الجديده يرجع لك 20ريال مكافأه بإستخدام الرمز ( w987ay8 يوضع بخانة الرمز الترويجي وليس الك…,Tue,Aug,06,17,0,1,0,0,0,15,17,كود خصم ايهيرب | BDV761 | . روز,Roz_iHerb,other
1538,كوبون خصم هنقرستيشن هذا الرمز الترويجي تقدر تستفيد منه على هنقرستيشن ويجيك ( 20 ريال رصيد ب…,Tue,Aug,06,17,1,1,0,0,0,0,0,كود خصم هنقرستيشن,hjhj65291407,@#هنقرستيشن_كود.
1539,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Tue,Aug,06,17,0,1,0,0,0,77,132,(كود خصم ايهرب APY0079) - هنقرستيشن,hunger__sa,other
1540,اطلببو بسرعه كود كوبون خصم هنقرستيشن wjs9lkg ضعه بخانة الرمز الترويجي استمتعو برصيد يرجع لك بعد الطلب,Tue,Aug,06,17,0,0,0,0,0,5,22,H🍔,foodgoods99,other
1541,كود هنقرستيشن للأرقام الجديده الرمز هو (w987ay8يوضع بخاتة الرمز الترويجي وليس الكوبون /حياك/عند خانةالكوبون🥤🍔,Tue,Aug,06,17,0,0,0,0,0,251,255,كود خصم هنقرستيشن❤️,Hunger_cod,other
1542,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Tue,Aug,06,17,0,1,0,0,0,11,46,جمانة,kn_t20,other
1543,كود خصم هنقرستيشن 🤩💙💕 tmbtr3,Tue,Aug,06,17,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
1544,هنقرستيشن😂😂😂😂😂😐😐😐😐,Tue,Aug,06,17,0,0,3,1,0,19,18,BINT S🌸.,ovix31,@ii2iiy
1545,rt يوم_الصداقه_العالمي يا صاحبي هات لوكيشن احترت كيف اوصلك واجيك اطلبك من هنقرستيشن ولا انت في سوق جولي شيك رمزي الع…,Tue,Aug,06,17,1,0,0,0,1,80,150,حميد العميري,HmeedSa1420,other
1546,كوبون خصم هنقرستيشن هذا الرمز الترويجي تقدر تستفيد منه على هنقرستيشن ويجيك ( 20 ريال رصيد ب…,Tue,Aug,06,17,1,1,0,0,0,0,0,هنقرستيشن,m38018434,@#هنقرستيشن_كود.
1547,هذا رمز ترويجي تقدر تستفيد منه على هنقرستيشن استمتع برصيد وقدره 50 ريال عند الطلب لأول مرة، وتوصيل مجانا حمل التطب…,Tue,Aug,06,17,0,1,0,0,0,1,7,كود هنقرستيشن,Hunger_code_new,other
1548,هنقرستيشن,Tue,Aug,06,17,0,0,2,1,0,167,299,‏ناصرإلشريف|ردالأضافة..,io0ki,@ii2iiy
1549,هنقرستيشن جبتهاا,Tue,Aug,06,17,0,0,2,1,0,15351,548,نوُن الحربي.,Nl2i_,@ii2iiy
1550,ما يعتاز شكرا 👎🏻هنقرستيشن,Tue,Aug,06,17,1,0,0,1,0,140,120,Masoud Al Dossary,Doss333Masoud,@HungerStation
1551,كوبون خصم هنقرستيشن هذا الرمز الترويجي تقدر تستفيد منه على هنقرستيشن ويجيك ( 20 ريال رصيد ب…,Tue,Aug,06,17,1,1,0,0,0,0,0,كود خصم هنقرستيشن,m95586611,@#هنقرستيشن_كود.
1552,كود هنقرستيشن هذا رمز ترويجي تقدر تستفيد منه على هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة، حمل التط…,Tue,Aug,06,17,0,1,0,0,0,0,6,Abeer,Abeer84784916,other
1553,أهل الشاورما 🤤💛 لا تفوتون عرض التوصيل المجاني من شاورما أربيانو 😋 اطلبوه الليلة و هنقرستيشن_يوصلك_ببلاش في الرياض🛵…,Tue,Aug,06,17,1,1,8,0,1,264790,10,HungerStation | هنقرستيشن,HungerStation,other
1554,كود هنقرستيشن للأرقام الجديده اللي ماسبق وطلبت من التطبيق ( الكوبون الأول ( اهلييين 50 يوضع عند خانة الكوبون ،…,Tue,Aug,06,17,0,1,0,0,0,24,62,"ياسمين' كود خصم ايهرب (APY0079), هنقرستيشن",1Jhn9,other
1555,في خانة الرمز الترويجي كود خصم هنقرستيشن 20% كوبون تخفيض 2hpm67q,Tue,Aug,06,17,0,0,0,0,0,0,0,كوبونات,codycopony,other
1556,كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيم…,Tue,Aug,06,17,0,1,1,0,1,7,0,كود خصم ايهيرب WZQ2558,discout12,other
1557,كود هنقرستيشن للأرقام الجديده، يعني لأول طلب لك الرمز هو(w89a3jq، يوضع بخانة الرمز الترويجي وليس الكوبون ورح يرجع…,Tue,Aug,06,17,0,1,0,0,0,1205,3537,كود ،كوبون خصم ايهرب (APY0079) هنقرستيشن,ngwfv,other
1558,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Tue,Aug,06,17,0,1,0,0,0,18,98,سحاب ' كود خصم ايهيرب APY0079🏺,zezo1___,other
1559,في خانة الرمز الترويجي كود خصم كوبون تخفيض hungerstation من هنقرستيشن 2hpm67q,Tue,Aug,06,17,0,0,0,0,0,1,0,كودات,alldh4869,other
1560,كود هنقرستيشن للارقام الجديده اللي ماسبق وطلبت من قبل يرجعلك ٢٠ ريال، الكود هو (trd59f يستخدم عند خانة الرمز الترو…,Tue,Aug,06,17,0,1,0,0,0,0,6,لورا، كود خصم هنقرستيشن,Lou6ra4,other
1561,كود كوبون خصم هنقرستيشن عند طلبك الاول 🥳💕💕 tmbtr3,Tue,Aug,06,17,0,0,0,0,0,0,0,hungersaad,hungersaad,other
1562,كود خصم هنقرستيشن 🤩💙 tmbtr3,Tue,Aug,06,17,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
1563,كود خصم من هنقرستيشن 20% 5d9kff,Tue,Aug,06,17,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
1564,استخدموا أقوى كود كوبون خصم من هنقرستيشن في خانة الرمز الترويجي wjs9lkg و يرجع لك جزء من رصيدك تستفيد منه بالطلبات…,Tue,Aug,06,17,0,1,0,0,0,5,22,H🍔,foodgoods99,other
1565,كود كوبون خصم ترويجي هنقرستيشن hungerstation 👇👇 287zn45 🍔🍔 287zn45,Tue,Aug,06,17,0,0,0,0,0,22,1,hungerash,hungerash,other
1566,كوبون خصم هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة قيمة التوصيل مجاني الرمز الترويجي [ ],Tue,Aug,06,17,0,0,0,0,0,29,135,هنقرستيشن | hungerstation,2BQP4B4,other
1567,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Tue,Aug,06,17,0,1,0,0,0,11,46,جمانة,kn_t20,other
1568,كود جبار يخصم للمستخدمين الجدد لـ هنقرستيشن اطلب من مطعمك المفضل وتوصيل مجاني لبعض المطاعم كود خصم هنقرستيشن (w987a…,Tue,Aug,06,17,0,1,0,0,0,19,38,كود هنقرستيشن ✨ ( W987AY8@ )✨,re14u,other
1569,كود خصم هنقرستيشن خصم ٢٠ ٪ اطلب من رقم لم تطلب منه مسبقاً و توصيل مجاني لاغلب المطاعم ضعها في المفضلة هنقر…,Tue,Aug,06,16,0,1,0,0,0,19,97,كـــوثـــر,koko_star11,other
1570,غريبه مرسول جاب الفاتورة عكس سعر هنقرستيشن,Tue,Aug,06,16,0,0,0,1,0,29,58,عائشه,aishaia_,@_se444
1571,rt لاتشيل هم العشاء🖤🖤 حمل هنقرستيشن واختار اي مطعم تبيه واستخدم الرمز الترويجي w7pta47 وبتجيك 50ريال بالمحفظه خلال ٣ساعا…,Tue,Aug,06,16,0,0,0,0,2,40,359,Mahmoud Elkhatib,bebo_boy22,other
1572,رمز ترويجي تقدر تستفيد منه على هنقرستيشن خصم 20ريال wng4z9s وللعملاء الجدد التوصيل مجانا,Tue,Aug,06,16,0,0,0,0,0,26,127,كود هنقرستيشن (WNG4Z9S@ ),e5v13n,other
1573,رمز كود كوبون خصم خاص من هنقرستيشن لطلب ⁦cmgq68,Tue,Aug,06,16,0,0,0,0,0,1,0,كوبون نمشي,namshii35,other
1574,كود خصم20ريال هنقرستيشن fkg9wf للعملاء الجدد التوصيل مجانا,Tue,Aug,06,16,0,0,0,0,0,28,136,newnew,newnew9009l,other
1575,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20 ريال ب أستخدام رمز (7mlfwb عند خانة الرمز الترويجي كما…,Tue,Aug,06,16,0,1,0,0,0,38,60,ريم كود خصم ايهيرب APY0079 [ هنقرستيشن ],BhZ1_,other
1576,توصيل بلآش 😍😲 واكل من مطعمك المفضل وفوق هذا عندك كود خصم وكوبون ترويجي راح يرجعلك بالمحفظة 30 ريال عند طلبك لاول مر…,Tue,Aug,06,16,0,1,0,0,0,90,267,كود هنقرستيشن ‏{W987AY8@},2JHH66E6,other
1577,تبي ٥٠ ريال تجي بمحفظتك مع توصيل مجاني ؟ لازم يكون اول طلب لك في هنقرستيشن ، استخدم رقم جديد كل مرة ، اولاً تضيف ال…,Tue,Aug,06,16,0,1,0,0,0,15,1,كود خصم هنقرستيشن,Hunger_c5,other
1578,كود كوبون خصم هنقرستيشن wjs9lkg يرجع لك جزء من رصيدك لا يفووتك ضعه في خانة الرمز الترويجي,Tue,Aug,06,16,0,0,0,0,0,5,22,H🍔,foodgoods99,other
1579,"كود خصم موقع نون و فوغا كلوسيت ، كود نون "" ulem “ - كود فوقا "" ab7 "" ريتويت عشان الكل يستفيد "" نمشي وصل كوبون ا…",Tue,Aug,06,16,0,1,0,0,0,21,0,اكواد خصم,R0iWf,other
1580,استمتع بخصم 20 ريال عند الطلب من هنقرستيشن وللعملا الجدد التوصيل مجانا كود,Tue,Aug,06,16,0,0,0,0,0,28,136,newnew,newnew9009l,other
1581,في خانة الرمز الترويجي كود خصم كوبون تخفيض hungerstation من هنقرستيشن 2hpm67q,Tue,Aug,06,16,0,0,0,0,0,1,0,كودات,alldh4869,other
1582,كود كوبون خصم ترويجي من هنقرستيشن بقيمة ٢٠٪؜ hungerstation 🍔🍔👇👇 287zn45 287zn45,Tue,Aug,06,16,0,0,0,0,0,22,1,hungerash,hungerash,other
1583,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Tue,Aug,06,16,0,1,0,0,0,77,132,(كود خصم ايهرب APY0079) - هنقرستيشن,hunger__sa,other
1584,كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره 30 ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيم…,Tue,Aug,06,16,0,1,0,0,0,8,3,كوبون خصم ايهيرب AHW7532,BestCoupon14,other
1585,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Tue,Aug,06,16,0,1,0,0,0,11,46,جمانة,kn_t20,other
1586,في خانة الرمز الترويجي كود خصم هنقرستيشن 20% كوبون تخفيض 2hpm67q,Tue,Aug,06,16,0,0,0,0,0,0,0,كوبونات,codycopony,other
1587,كود خصم من هنقرستيشن 20% 5d9kff,Tue,Aug,06,16,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
1588,كود كوبون خصم هنقرستيشن عند طلبك الاول 🥳💕 tmbtr3,Tue,Aug,06,16,0,0,0,0,0,0,0,hungersaad,hungersaad,other
1589,كوبون خصم هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة قيمة التوصيل مجاني الرمز الترويجي [ ],Tue,Aug,06,16,0,0,0,0,0,29,135,هنقرستيشن | hungerstation,2BQP4B4,other
